2026-06-10 01:55:55,723 INFO  SwAddin.cs: 294 - Assembly export called for file Complete Arm Assembly
2026-06-10 01:55:56,961 INFO  SwAddin.cs: 313 - Saving assembly
2026-06-10 01:55:57,667 INFO  SwAddin.cs: 316 - Opening property manager
2026-06-10 01:55:57,670 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Complete Arm Assembly
2026-06-10 01:55:57,677 INFO  ExportHelperExtension.cs: 1136 - Found 99 in Complete Arm Assembly
2026-06-10 01:55:57,678 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Complete Arm Assembly
2026-06-10 01:55:57,679 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-10 01:55:57,681 INFO  ExportHelperExtension.cs: 1160 - 18 components to check
2026-06-10 01:55:57,684 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 6. end-effector-1
2026-06-10 01:55:57,687 INFO  ExportHelperExtension.cs: 1136 - Found 158 in 6. end-effector-1
2026-06-10 01:55:57,688 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 6. end-effector-1
2026-06-10 01:55:57,689 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 12. Joint 1-2
2026-06-10 01:55:57,690 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 12. Joint 1-2
2026-06-10 01:55:57,691 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 12. Joint 1-2
2026-06-10 01:55:57,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 16. Link 3 arm-1
2026-06-10 01:55:57,692 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 16. Link 3 arm-1
2026-06-10 01:55:57,693 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 16. Link 3 arm-1
2026-06-10 01:55:57,694 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 18. Link End Effector-1
2026-06-10 01:55:57,695 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 18. Link End Effector-1
2026-06-10 01:55:57,696 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 18. Link End Effector-1
2026-06-10 01:55:57,696 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 15. Link 3 end-1
2026-06-10 01:55:57,697 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 15. Link 3 end-1
2026-06-10 01:55:57,698 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 15. Link 3 end-1
2026-06-10 01:55:57,699 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 17. Joint 4-1
2026-06-10 01:55:57,701 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 17. Joint 4-1
2026-06-10 01:55:57,702 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 17. Joint 4-1
2026-06-10 01:55:57,703 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 13. Link 2-1
2026-06-10 01:55:57,703 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 13. Link 2-1
2026-06-10 01:55:57,704 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 13. Link 2-1
2026-06-10 01:55:57,705 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 14. Link 2 Mount-1
2026-06-10 01:55:57,705 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 14. Link 2 Mount-1
2026-06-10 01:55:57,706 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 14. Link 2 Mount-1
2026-06-10 01:55:57,707 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 15. Joint 3-1
2026-06-10 01:55:57,707 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 15. Joint 3-1
2026-06-10 01:55:57,708 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 15. Joint 3-1
2026-06-10 01:55:57,709 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 5. end effector mount-1
2026-06-10 01:55:57,711 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 5. end effector mount-1
2026-06-10 01:55:57,712 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 5. end effector mount-1
2026-06-10 01:55:57,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 3. wrist joint mount-1
2026-06-10 01:55:57,713 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 3. wrist joint mount-1
2026-06-10 01:55:57,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 3. wrist joint mount-1
2026-06-10 01:55:57,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 7. XL430_W250_T-1
2026-06-10 01:55:57,716 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 7. XL430_W250_T-1
2026-06-10 01:55:57,717 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 7. XL430_W250_T-1
2026-06-10 01:55:57,718 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 2. wrist joint cover-1
2026-06-10 01:55:57,719 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 2. wrist joint cover-1
2026-06-10 01:55:57,720 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 2. wrist joint cover-1
2026-06-10 01:55:57,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 4. Base Plate-1
2026-06-10 01:55:57,723 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 4. Base Plate-1
2026-06-10 01:55:57,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 4. Base Plate-1
2026-06-10 01:55:57,725 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 8. Base Link-1
2026-06-10 01:55:57,726 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 8. Base Link-1
2026-06-10 01:55:57,727 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 8. Base Link-1
2026-06-10 01:55:57,728 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 9. Base Joint-1
2026-06-10 01:55:57,729 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 9. Base Joint-1
2026-06-10 01:55:57,731 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 9. Base Joint-1
2026-06-10 01:55:57,731 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 10. Link1-1
2026-06-10 01:55:57,732 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 10. Link1-1
2026-06-10 01:55:57,733 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 10. Link1-1
2026-06-10 01:55:57,733 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 12. Joint 1-1
2026-06-10 01:55:57,734 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 12. Joint 1-1
2026-06-10 01:55:57,735 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 12. Joint 1-1
2026-06-10 01:55:57,736 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Complete Arm Assembly
2026-06-10 01:55:57,737 INFO  ExportHelperExtension.cs: 1136 - Found 99 in Complete Arm Assembly
2026-06-10 01:55:57,737 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Complete Arm Assembly
2026-06-10 01:55:57,738 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-10 01:55:57,739 INFO  ExportHelperExtension.cs: 1160 - 18 components to check
2026-06-10 01:55:57,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 6. end-effector-1
2026-06-10 01:55:57,741 INFO  ExportHelperExtension.cs: 1136 - Found 158 in 6. end-effector-1
2026-06-10 01:55:57,742 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 6. end-effector-1
2026-06-10 01:55:57,743 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 12. Joint 1-2
2026-06-10 01:55:57,744 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 12. Joint 1-2
2026-06-10 01:55:57,744 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 12. Joint 1-2
2026-06-10 01:55:57,745 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 16. Link 3 arm-1
2026-06-10 01:55:57,746 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 16. Link 3 arm-1
2026-06-10 01:55:57,747 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 16. Link 3 arm-1
2026-06-10 01:55:57,747 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 18. Link End Effector-1
2026-06-10 01:55:57,748 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 18. Link End Effector-1
2026-06-10 01:55:57,748 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 18. Link End Effector-1
2026-06-10 01:55:57,749 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 15. Link 3 end-1
2026-06-10 01:55:57,750 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 15. Link 3 end-1
2026-06-10 01:55:57,751 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 15. Link 3 end-1
2026-06-10 01:55:57,752 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 17. Joint 4-1
2026-06-10 01:55:57,752 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 17. Joint 4-1
2026-06-10 01:55:57,753 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 17. Joint 4-1
2026-06-10 01:55:57,754 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 13. Link 2-1
2026-06-10 01:55:57,754 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 13. Link 2-1
2026-06-10 01:55:57,755 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 13. Link 2-1
2026-06-10 01:55:57,756 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 14. Link 2 Mount-1
2026-06-10 01:55:57,757 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 14. Link 2 Mount-1
2026-06-10 01:55:57,757 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 14. Link 2 Mount-1
2026-06-10 01:55:57,758 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 15. Joint 3-1
2026-06-10 01:55:57,759 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 15. Joint 3-1
2026-06-10 01:55:57,760 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 15. Joint 3-1
2026-06-10 01:55:57,761 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 5. end effector mount-1
2026-06-10 01:55:57,762 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 5. end effector mount-1
2026-06-10 01:55:57,763 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 5. end effector mount-1
2026-06-10 01:55:57,763 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3. wrist joint mount-1
2026-06-10 01:55:57,764 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 3. wrist joint mount-1
2026-06-10 01:55:57,765 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3. wrist joint mount-1
2026-06-10 01:55:57,765 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 7. XL430_W250_T-1
2026-06-10 01:55:57,766 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 7. XL430_W250_T-1
2026-06-10 01:55:57,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 7. XL430_W250_T-1
2026-06-10 01:55:57,768 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2. wrist joint cover-1
2026-06-10 01:55:57,769 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 2. wrist joint cover-1
2026-06-10 01:55:57,770 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 2. wrist joint cover-1
2026-06-10 01:55:57,770 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4. Base Plate-1
2026-06-10 01:55:57,771 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 4. Base Plate-1
2026-06-10 01:55:57,772 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 4. Base Plate-1
2026-06-10 01:55:57,773 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 8. Base Link-1
2026-06-10 01:55:57,774 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 8. Base Link-1
2026-06-10 01:55:57,774 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 8. Base Link-1
2026-06-10 01:55:57,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 9. Base Joint-1
2026-06-10 01:55:57,777 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 9. Base Joint-1
2026-06-10 01:55:57,777 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 9. Base Joint-1
2026-06-10 01:55:57,778 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 10. Link1-1
2026-06-10 01:55:57,778 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 10. Link1-1
2026-06-10 01:55:57,779 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 10. Link1-1
2026-06-10 01:55:57,779 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 12. Joint 1-1
2026-06-10 01:55:57,780 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 12. Joint 1-1
2026-06-10 01:55:57,780 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 12. Joint 1-1
2026-06-10 01:55:59,398 INFO  SwAddin.cs: 339 - Loading config tree
2026-06-10 01:55:59,401 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-06-10 01:55:59,412 INFO  SwAddin.cs: 344 - Showing property manager
2026-06-10 01:56:15,692 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:57:31,190 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:57:36,444 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:58:02,571 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:58:31,037 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:58:34,400 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
